backbone,rep,method,kind,skin,dgroup,n_pos,sens,auroc_vs_benign,subset,n,auroc
resnet50_fitzft,13,simple,stratum,light,LYM,1,0.0,0.921875,,,
resnet50_fitzft,13,simple,stratum,light,OTH,4,0.0,0.625,,,
resnet50_fitzft,13,simple,stratum,mid,KC,19,0.10526315789473684,0.6999214454045561,,,
resnet50_fitzft,13,simple,stratum,mid,MEL,5,0.0,0.26865671641791045,,,
resnet50_fitzft,13,simple,stratum,mid,LYM,4,0.0,0.5111940298507462,,,
resnet50_fitzft,13,simple,stratum,mid,OTH,2,0.0,0.5746268656716418,,,
resnet50_fitzft,13,simple,stratum,dark,KC,4,0.0,0.8671875,,,
resnet50_fitzft,13,simple,stratum,dark,MEL,3,0.0,0.6354166666666666,,,
resnet50_fitzft,13,simple,stratum,dark,LYM,12,0.16666666666666666,0.7760416666666667,,,
resnet50_fitzft,13,simple,overall,light,,20,0.1,,all,84.0,0.6867187499999999
resnet50_fitzft,13,simple,overall,mid,,30,0.06666666666666667,,all,97.0,0.5945273631840796
resnet50_fitzft,13,simple,overall,dark,,19,0.10526315789473684,,all,83.0,0.7730263157894737
resnet50_fitzft,13,simple,overall,light,,19,0.10526315789473684,,noLYM,83.0,0.6743421052631579
resnet50_fitzft,13,simple,overall,mid,,26,0.07692307692307693,,noLYM,93.0,0.6073478760045924
resnet50_fitzft,13,simple,overall,dark,,7,0.0,,noLYM,71.0,0.7678571428571429
resnet50_fitzft,13,fair,stratum,light,KC,10,0.4,0.7562500000000001,,,
resnet50_fitzft,13,fair,stratum,light,MEL,5,0.0,0.484375,,,
resnet50_fitzft,13,fair,stratum,light,LYM,1,0.0,0.953125,,,
resnet50_fitzft,13,fair,stratum,light,OTH,4,0.0,0.640625,,,
resnet50_fitzft,13,fair,stratum,mid,KC,19,0.2631578947368421,0.7179890023566379,,,
resnet50_fitzft,13,fair,stratum,mid,MEL,5,0.0,0.3104477611940299,,,
resnet50_fitzft,13,fair,stratum,mid,LYM,4,0.0,0.585820895522388,,,
resnet50_fitzft,13,fair,stratum,mid,OTH,2,0.0,0.5597014925373134,,,
resnet50_fitzft,13,fair,stratum,dark,KC,4,0.5,0.90234375,,,
resnet50_fitzft,13,fair,stratum,dark,MEL,3,0.0,0.5364583333333333,,,
resnet50_fitzft,13,fair,stratum,dark,LYM,12,0.25,0.7838541666666666,,,
resnet50_fitzft,13,fair,overall,light,,20,0.2,,all,84.0,0.6749999999999999
resnet50_fitzft,13,fair,overall,mid,,30,0.16666666666666666,,all,97.0,0.6218905472636816
resnet50_fitzft,13,fair,overall,dark,,19,0.2631578947368421,,all,83.0,0.769736842105263
resnet50_fitzft,13,fair,overall,light,,19,0.21052631578947367,,noLYM,83.0,0.6603618421052633
resnet50_fitzft,13,fair,overall,mid,,26,0.19230769230769232,,noLYM,93.0,0.6274397244546499
resnet50_fitzft,13,fair,overall,dark,,7,0.2857142857142857,,noLYM,71.0,0.7455357142857143
resnet50_fitzft,14,source,stratum,light,KC,15,0.9333333333333333,0.6708333333333334,,,
resnet50_fitzft,14,source,stratum,light,MEL,4,0.5,0.3359375,,,
resnet50_fitzft,14,source,stratum,light,LYM,1,1.0,0.46875,,,
resnet50_fitzft,14,source,stratum,mid,KC,27,0.8518518518518519,0.6708126036484245,,,
resnet50_fitzft,14,source,stratum,mid,MEL,2,1.0,0.8805970149253732,,,
resnet50_fitzft,14,source,stratum,mid,LYM,1,1.0,0.8507462686567164,,,
resnet50_fitzft,14,source,stratum,dark,KC,2,1.0,0.75,,,
resnet50_fitzft,14,source,stratum,dark,MEL,2,0.5,0.46875,,,
resnet50_fitzft,14,source,stratum,dark,LYM,13,0.7692307692307693,0.6598557692307693,,,
resnet50_fitzft,14,source,stratum,dark,OTH,2,1.0,1.0,,,
resnet50_fitzft,14,source,overall,light,,20,0.85,,all,84.0,0.59375
resnet50_fitzft,14,source,overall,mid,,30,0.8666666666666667,,all,97.0,0.6907960199004975
resnet50_fitzft,14,source,overall,dark,,19,0.7894736842105263,,all,83.0,0.685032894736842
resnet50_fitzft,14,source,overall,light,,19,0.8421052631578947,,noLYM,83.0,0.600328947368421
resnet50_fitzft,14,source,overall,mid,,29,0.8620689655172413,,noLYM,96.0,0.6852804940813175
resnet50_fitzft,14,source,overall,dark,,6,0.8333333333333334,,noLYM,70.0,0.7395833333333334
resnet50_fitzft,14,simple,stratum,light,KC,15,0.26666666666666666,0.784375,,,
resnet50_fitzft,14,simple,stratum,light,MEL,4,0.0,0.453125,,,
resnet50_fitzft,14,simple,stratum,light,LYM,1,0.0,0.53125,,,
resnet50_fitzft,14,simple,stratum,mid,KC,27,0.037037037037037035,0.7628524046434494,,,
resnet50_fitzft,14,simple,stratum,mid,MEL,2,0.0,0.09701492537313433,,,
resnet50_fitzft,14,simple,stratum,mid,LYM,1,1.0,1.0,,,
resnet50_fitzft,14,simple,stratum,dark,KC,2,0.5,0.515625,,,
resnet50_fitzft,14,simple,stratum,dark,MEL,2,0.0,0.5,,,
resnet50_fitzft,14,simple,stratum,dark,LYM,13,0.0,0.8533653846153846,,,
resnet50_fitzft,14,simple,stratum,dark,OTH,2,0.0,0.8984375,,,
resnet50_fitzft,14,simple,overall,light,,20,0.2,,all,84.0,0.7054687499999999
resnet50_fitzft,14,simple,overall,mid,,30,0.06666666666666667,,all,97.0,0.7263681592039801
resnet50_fitzft,14,simple,overall,dark,,19,0.05263157894736842,,all,83.0,0.7853618421052632
resnet50_fitzft,14,simple,overall,light,,19,0.21052631578947367,,noLYM,83.0,0.7146381578947367
resnet50_fitzft,14,simple,overall,mid,,29,0.034482758620689655,,noLYM,96.0,0.716932578486876
resnet50_fitzft,14,simple,overall,dark,,6,0.16666666666666666,,noLYM,70.0,0.6380208333333334
resnet50_fitzft,14,fair,stratum,light,KC,15,0.4,0.7927083333333333,,,
resnet50_fitzft,14,fair,stratum,light,MEL,4,0.0,0.3125,,,
resnet50_fitzft,14,fair,stratum,light,LYM,1,0.0,0.609375,,,
resnet50_fitzft,14,fair,stratum,mid,KC,27,0.1111111111111111,0.751796572692095,,,
resnet50_fitzft,14,fair,stratum,mid,MEL,2,0.0,0.2238805970149254,,,
resnet50_fitzft,14,fair,stratum,mid,LYM,1,1.0,1.0,,,
resnet50_fitzft,14,fair,stratum,dark,KC,2,0.5,0.515625,,,
resnet50_fitzft,14,fair,stratum,dark,MEL,2,0.0,0.453125,,,
resnet50_fitzft,14,fair,stratum,dark,LYM,13,0.3076923076923077,0.8581730769230769,,,
resnet50_fitzft,14,fair,stratum,dark,OTH,2,0.5,0.96875,,,
resnet50_fitzft,14,fair,overall,light,,20,0.3,,all,84.0,0.6875
resnet50_fitzft,14,fair,overall,mid,,30,0.13333333333333333,,all,97.0,0.7248756218905472
resnet50_fitzft,14,fair,overall,dark,,19,0.3157894736842105,,all,83.0,0.7911184210526316
resnet50_fitzft,14,fair,overall,light,,19,0.3157894736842105,,noLYM,83.0,0.6916118421052632
resnet50_fitzft,14,fair,overall,mid,,29,0.10344827586206896,,noLYM,96.0,0.7153885743695316
resnet50_fitzft,14,fair,overall,dark,,6,0.3333333333333333,,noLYM,70.0,0.6458333333333333
resnet50_fitzft,15,source,stratum,light,KC,14,0.6428571428571429,0.5608258928571428,,,
resnet50_fitzft,15,source,stratum,light,MEL,4,0.5,0.3828125,,,
resnet50_fitzft,15,source,stratum,light,LYM,1,1.0,0.65625,,,
resnet50_fitzft,15,source,stratum,light,OTH,1,1.0,0.890625,,,
resnet50_fitzft,15,source,stratum,mid,KC,22,0.6363636363636364,0.5807327001356852,,,
resnet50_fitzft,15,source,stratum,mid,MEL,2,0.5,0.4402985074626866,,,
resnet50_fitzft,15,source,stratum,mid,LYM,4,0.5,0.5186567164179104,,,
resnet50_fitzft,15,source,stratum,mid,OTH,2,0.5,0.4029850746268657,,,
resnet50_fitzft,15,source,stratum,dark,KC,4,0.75,0.62890625,,,
resnet50_fitzft,15,source,stratum,dark,MEL,3,0.3333333333333333,0.4270833333333333,,,
resnet50_fitzft,15,source,stratum,dark,LYM,10,0.6,0.6117187500000001,,,
resnet50_fitzft,15,source,stratum,dark,OTH,2,1.0,0.6171875,,,
resnet50_fitzft,15,source,overall,light,,20,0.65,,all,84.0,0.546484375
resnet50_fitzft,15,source,overall,mid,,30,0.6,,all,97.0,0.5512437810945274
resnet50_fitzft,15,source,overall,dark,,19,0.631578947368421,,all,83.0,0.5867598684210527
resnet50_fitzft,15,source,overall,light,,19,0.631578947368421,,noLYM,83.0,0.5407072368421053
resnet50_fitzft,15,source,overall,mid,,26,0.6153846153846154,,noLYM,93.0,0.5562571756601608
resnet50_fitzft,15,source,overall,dark,,9,0.6666666666666666,,noLYM,73.0,0.5590277777777777
resnet50_fitzft,15,simple,stratum,light,KC,14,0.21428571428571427,0.7444196428571428,,,
resnet50_fitzft,15,simple,stratum,light,MEL,4,0.0,0.625,,,
resnet50_fitzft,15,simple,stratum,light,LYM,1,0.0,0.640625,,,
resnet50_fitzft,15,simple,stratum,light,OTH,1,0.0,0.71875,,,
resnet50_fitzft,15,simple,stratum,mid,KC,22,0.22727272727272727,0.8473541383989145,,,
resnet50_fitzft,15,simple,stratum,mid,MEL,2,0.0,0.3880597014925373,,,
resnet50_fitzft,15,simple,stratum,mid,LYM,4,0.0,0.41417910447761197,,,
resnet50_fitzft,15,simple,stratum,mid,OTH,2,0.0,0.22388059701492535,,,
resnet50_fitzft,15,simple,stratum,dark,KC,4,0.25,0.53125,,,
resnet50_fitzft,15,simple,stratum,dark,MEL,3,0.0,0.35416666666666663,,,
resnet50_fitzft,15,simple,stratum,dark,LYM,10,0.1,0.7921875,,,
resnet50_fitzft,15,simple,stratum,dark,OTH,2,0.5,0.921875,,,
resnet50_fitzft,15,simple,overall,light,,20,0.15,,all,84.0,0.7140625
resnet50_fitzft,15,simple,overall,mid,,30,0.16666666666666666,,all,97.0,0.7174129353233831
resnet50_fitzft,15,simple,overall,dark,,19,0.15789473684210525,,all,83.0,0.6817434210526315
resnet50_fitzft,15,simple,overall,light,,19,0.15789473684210525,,noLYM,83.0,0.7179276315789473
resnet50_fitzft,15,simple,overall,mid,,26,0.19230769230769232,,noLYM,93.0,0.7640642939150402
resnet50_fitzft,15,simple,overall,dark,,9,0.2222222222222222,,noLYM,73.0,0.5590277777777778
resnet50_fitzft,15,fair,stratum,light,KC,14,0.21428571428571427,0.7700892857142857,,,
resnet50_fitzft,15,fair,stratum,light,MEL,4,0.0,0.546875,,,
resnet50_fitzft,15,fair,stratum,light,LYM,1,0.0,0.859375,,,
resnet50_fitzft,15,fair,stratum,light,OTH,1,0.0,0.859375,,,
resnet50_fitzft,15,fair,stratum,mid,KC,22,0.3181818181818182,0.8493894165535957,,,
resnet50_fitzft,15,fair,stratum,mid,MEL,2,0.0,0.4402985074626866,,,
resnet50_fitzft,15,fair,stratum,mid,LYM,4,0.0,0.46268656716417916,,,
resnet50_fitzft,15,fair,stratum,mid,OTH,2,0.0,0.2462686567164179,,,
resnet50_fitzft,15,fair,stratum,dark,KC,4,0.25,0.50390625,,,
resnet50_fitzft,15,fair,stratum,dark,MEL,3,0.0,0.34375,,,
resnet50_fitzft,15,fair,stratum,dark,LYM,10,0.1,0.7937500000000001,,,
resnet50_fitzft,15,fair,stratum,dark,OTH,2,0.5,0.9375,,,
resnet50_fitzft,15,fair,overall,light,,20,0.15,,all,84.0,0.734375
resnet50_fitzft,15,fair,overall,mid,,30,0.23333333333333334,,all,97.0,0.7303482587064677
resnet50_fitzft,15,fair,overall,dark,,19,0.15789473684210525,,all,83.0,0.6768092105263157
resnet50_fitzft,15,fair,overall,light,,19,0.15789473684210525,,noLYM,83.0,0.7277960526315789
resnet50_fitzft,15,fair,overall,mid,,26,0.2692307692307692,,noLYM,93.0,0.7715269804822044
resnet50_fitzft,15,fair,overall,dark,,9,0.2222222222222222,,noLYM,73.0,0.546875
resnet50_fitzft,16,source,stratum,light,KC,14,0.9285714285714286,0.7243303571428572,,,
resnet50_fitzft,16,source,stratum,light,MEL,3,0.6666666666666666,0.4739583333333333,,,
resnet50_fitzft,16,source,stratum,light,LYM,2,1.0,0.828125,,,
resnet50_fitzft,16,source,stratum,light,OTH,1,0.0,0.140625,,,
resnet50_fitzft,16,source,stratum,mid,KC,23,0.782608695652174,0.6709928617780662,,,
resnet50_fitzft,16,source,stratum,mid,MEL,3,0.3333333333333333,0.4129353233830846,,,
resnet50_fitzft,16,source,stratum,mid,LYM,3,1.0,0.6119402985074627,,,
resnet50_fitzft,16,source,stratum,mid,OTH,1,0.0,0.29850746268656714,,,
resnet50_fitzft,16,source,stratum,dark,KC,5,0.8,0.5765625000000001,,,
resnet50_fitzft,16,source,stratum,dark,MEL,3,0.6666666666666666,0.5625,,,
resnet50_fitzft,16,source,stratum,dark,LYM,8,1.0,0.685546875,,,
resnet50_fitzft,16,source,stratum,dark,OTH,3,1.0,0.6458333333333334,,,
resnet50_fitzft,16,source,overall,light,,20,0.85,,all,84.0,0.6679687499999999
resnet50_fitzft,16,source,overall,mid,,30,0.7333333333333333,,all,97.0,0.6268656716417911
resnet50_fitzft,16,source,overall,dark,,19,0.8947368421052632,,all,83.0,0.6311677631578947
resnet50_fitzft,16,source,overall,light,,18,0.8333333333333334,,noLYM,82.0,0.650173611111111
resnet50_fitzft,16,source,overall,mid,,27,0.7037037037037037,,noLYM,94.0,0.6285240464344942
resnet50_fitzft,16,source,overall,dark,,11,0.8181818181818182,,noLYM,75.0,0.5916193181818181
resnet50_fitzft,16,simple,stratum,light,KC,14,0.2857142857142857,0.7142857142857143,,,
resnet50_fitzft,16,simple,stratum,light,MEL,3,0.0,0.4895833333333333,,,
resnet50_fitzft,16,simple,stratum,light,LYM,2,0.0,0.7109375,,,
resnet50_fitzft,16,simple,stratum,light,OTH,1,0.0,0.546875,,,
resnet50_fitzft,16,simple,stratum,mid,KC,23,0.21739130434782608,0.7754704737183648,,,
resnet50_fitzft,16,simple,stratum,mid,MEL,3,0.0,0.31343283582089554,,,
resnet50_fitzft,16,simple,stratum,mid,LYM,3,0.0,0.5422885572139303,,,
resnet50_fitzft,16,simple,stratum,mid,OTH,1,0.0,0.6716417910447761,,,
resnet50_fitzft,16,simple,stratum,dark,KC,5,0.0,0.5,,,
resnet50_fitzft,16,simple,stratum,dark,MEL,3,0.0,0.24999999999999997,,,
resnet50_fitzft,16,simple,stratum,dark,LYM,8,0.0,0.791015625,,,
resnet50_fitzft,16,simple,stratum,dark,OTH,3,0.3333333333333333,0.71875,,,
resnet50_fitzft,16,simple,overall,light,,20,0.2,,all,84.0,0.671875
resnet50_fitzft,16,simple,overall,mid,,30,0.16666666666666666,,all,97.0,0.7024875621890547
resnet50_fitzft,16,simple,overall,dark,,19,0.05263157894736842,,all,83.0,0.6175986842105264
resnet50_fitzft,16,simple,overall,light,,18,0.2222222222222222,,noLYM,82.0,0.6675347222222221
resnet50_fitzft,16,simple,overall,mid,,27,0.18518518518518517,,noLYM,94.0,0.7202874516307352
resnet50_fitzft,16,simple,overall,dark,,11,0.09090909090909091,,noLYM,75.0,0.4914772727272727
resnet50_fitzft,16,fair,stratum,light,KC,14,0.5,0.7511160714285714,,,
resnet50_fitzft,16,fair,stratum,light,MEL,3,0.3333333333333333,0.5208333333333333,,,
resnet50_fitzft,16,fair,stratum,light,LYM,2,0.0,0.8046875,,,
resnet50_fitzft,16,fair,stratum,light,OTH,1,0.0,0.375,,,
resnet50_fitzft,16,fair,stratum,mid,KC,23,0.21739130434782608,0.7936404931862426,,,
resnet50_fitzft,16,fair,stratum,mid,MEL,3,0.0,0.31840796019900497,,,
resnet50_fitzft,16,fair,stratum,mid,LYM,3,0.0,0.5820895522388059,,,
resnet50_fitzft,16,fair,stratum,mid,OTH,1,0.0,0.6716417910447761,,,
resnet50_fitzft,16,fair,stratum,dark,KC,5,0.0,0.48125000000000007,,,
resnet50_fitzft,16,fair,stratum,dark,MEL,3,0.0,0.21875,,,
resnet50_fitzft,16,fair,stratum,dark,LYM,8,0.0,0.8125,,,
resnet50_fitzft,16,fair,stratum,dark,OTH,3,0.3333333333333333,0.765625,,,
resnet50_fitzft,16,fair,overall,light,,20,0.4,,all,84.0,0.7031250000000001
resnet50_fitzft,16,fair,overall,mid,,30,0.16666666666666666,,all,97.0,0.7208955223880598
resnet50_fitzft,16,fair,overall,dark,,19,0.05263157894736842,,all,83.0,0.6241776315789473
resnet50_fitzft,16,fair,overall,light,,18,0.4444444444444444,,noLYM,82.0,0.6918402777777778
resnet50_fitzft,16,fair,overall,mid,,27,0.18518518518518517,,noLYM,94.0,0.736318407960199
resnet50_fitzft,16,fair,overall,dark,,11,0.09090909090909091,,noLYM,75.0,0.48721590909090906
resnet50_fitzft,17,source,stratum,light,KC,14,0.5714285714285714,0.53125,,,
resnet50_fitzft,17,source,stratum,light,MEL,4,0.25,0.34765625,,,
resnet50_fitzft,17,source,stratum,light,OTH,2,0.5,0.5078125,,,
resnet50_fitzft,17,source,stratum,mid,KC,23,0.6956521739130435,0.6401687216093446,,,
resnet50_fitzft,17,source,stratum,mid,MEL,4,0.25,0.35074626865671643,,,
resnet50_fitzft,17,source,stratum,mid,LYM,2,0.5,0.6492537313432836,,,
resnet50_fitzft,17,source,stratum,mid,OTH,1,1.0,0.5074626865671642,,,
resnet50_fitzft,17,source,stratum,dark,KC,4,1.0,0.8515625,,,
resnet50_fitzft,17,source,stratum,dark,MEL,4,0.75,0.6875,,,
resnet50_fitzft,17,source,stratum,dark,LYM,9,0.5555555555555556,0.5555555555555556,,,
resnet50_fitzft,17,source,stratum,dark,OTH,2,1.0,0.7734375,,,
resnet50_fitzft,17,source,overall,light,,20,0.5,,all,84.0,0.49218749999999994
resnet50_fitzft,17,source,overall,mid,,30,0.6333333333333333,,all,97.0,0.5977611940298507
resnet50_fitzft,17,source,overall,dark,,19,0.7368421052631579,,all,83.0,0.6685855263157895
resnet50_fitzft,17,source,overall,light,,20,0.5,,noLYM,84.0,0.49218749999999994
resnet50_fitzft,17,source,overall,mid,,28,0.6428571428571429,,noLYM,95.0,0.5940831556503198
resnet50_fitzft,17,source,overall,dark,,10,0.9,,noLYM,74.0,0.7703125000000001
resnet50_fitzft,17,simple,stratum,light,KC,14,0.07142857142857142,0.7667410714285714,,,
resnet50_fitzft,17,simple,stratum,light,MEL,4,0.75,0.78125,,,
resnet50_fitzft,17,simple,stratum,light,OTH,2,0.0,0.765625,,,
resnet50_fitzft,17,simple,stratum,mid,KC,23,0.043478260869565216,0.8131083711875405,,,
resnet50_fitzft,17,simple,stratum,mid,MEL,4,0.0,0.208955223880597,,,
resnet50_fitzft,17,simple,stratum,mid,LYM,2,0.0,0.708955223880597,,,
resnet50_fitzft,17,simple,stratum,mid,OTH,1,0.0,0.5671641791044777,,,
resnet50_fitzft,17,simple,stratum,dark,KC,4,0.5,0.953125,,,
resnet50_fitzft,17,simple,stratum,dark,MEL,4,0.0,0.4765625,,,
resnet50_fitzft,17,simple,stratum,dark,LYM,9,0.1111111111111111,0.8333333333333333,,,
resnet50_fitzft,17,simple,stratum,dark,OTH,2,0.0,0.9453125,,,
resnet50_fitzft,17,simple,overall,light,,20,0.2,,all,84.0,0.7695312500000001
resnet50_fitzft,17,simple,overall,mid,,30,0.03333333333333333,,all,97.0,0.7174129353233831
resnet50_fitzft,17,simple,overall,dark,,19,0.15789473684210525,,all,83.0,0.7952302631578947
resnet50_fitzft,17,simple,overall,light,,20,0.2,,noLYM,84.0,0.7695312500000001
resnet50_fitzft,17,simple,overall,mid,,28,0.03571428571428571,,noLYM,95.0,0.7180170575692963
resnet50_fitzft,17,simple,overall,dark,,10,0.2,,noLYM,74.0,0.7609375
resnet50_fitzft,17,fair,stratum,light,KC,14,0.21428571428571427,0.7790178571428572,,,
resnet50_fitzft,17,fair,stratum,light,MEL,4,0.5,0.76171875,,,
resnet50_fitzft,17,fair,stratum,light,OTH,2,0.0,0.8515625,,,
resnet50_fitzft,17,fair,stratum,mid,KC,23,0.17391304347826086,0.8163530175210901,,,
resnet50_fitzft,17,fair,stratum,mid,MEL,4,0.0,0.2201492537313433,,,
resnet50_fitzft,17,fair,stratum,mid,LYM,2,0.0,0.708955223880597,,,
resnet50_fitzft,17,fair,stratum,mid,OTH,1,0.0,0.5074626865671642,,,
resnet50_fitzft,17,fair,stratum,dark,KC,4,0.75,0.96484375,,,
resnet50_fitzft,17,fair,stratum,dark,MEL,4,0.0,0.453125,,,
resnet50_fitzft,17,fair,stratum,dark,LYM,9,0.3333333333333333,0.8142361111111112,,,
resnet50_fitzft,17,fair,stratum,dark,OTH,2,0.5,0.921875,,,
resnet50_fitzft,17,fair,overall,light,,20,0.25,,all,84.0,0.7828125
resnet50_fitzft,17,fair,overall,mid,,30,0.13333333333333333,,all,97.0,0.7194029850746269
resnet50_fitzft,17,fair,overall,dark,,19,0.3684210526315789,,all,83.0,0.78125
resnet50_fitzft,17,fair,overall,light,,20,0.25,,noLYM,84.0,0.7828125
resnet50_fitzft,17,fair,overall,mid,,28,0.14285714285714285,,noLYM,95.0,0.7201492537313433
resnet50_fitzft,17,fair,overall,dark,,10,0.4,,noLYM,74.0,0.7515624999999999
resnet50_fitzft,18,source,stratum,light,KC,16,0.875,0.609375,,,
resnet50_fitzft,18,source,stratum,light,MEL,3,0.6666666666666666,0.3958333333333333,,,
resnet50_fitzft,18,source,stratum,light,OTH,1,0.0,0.125,,,
resnet50_fitzft,18,source,stratum,mid,KC,23,0.8695652173913043,0.7293964957819599,,,
resnet50_fitzft,18,source,stratum,mid,MEL,3,0.6666666666666666,0.5870646766169154,,,
resnet50_fitzft,18,source,stratum,mid,LYM,2,1.0,0.5522388059701493,,,
resnet50_fitzft,18,source,stratum,mid,OTH,2,0.5,0.417910447761194,,,
resnet50_fitzft,18,source,stratum,dark,KC,4,1.0,0.703125,,,
resnet50_fitzft,18,source,stratum,dark,MEL,5,0.8,0.665625,,,
resnet50_fitzft,18,source,stratum,dark,LYM,7,0.8571428571428571,0.5390625,,,
resnet50_fitzft,18,source,stratum,dark,OTH,3,1.0,0.6614583333333333,,,
resnet50_fitzft,18,source,overall,light,,20,0.8,,all,84.0,0.5531250000000001
resnet50_fitzft,18,source,overall,mid,,30,0.8333333333333334,,all,97.0,0.6825870646766169
resnet50_fitzft,18,source,overall,dark,,19,0.8947368421052632,,all,83.0,0.626233552631579
resnet50_fitzft,18,source,overall,light,,20,0.8,,noLYM,84.0,0.5531250000000001
resnet50_fitzft,18,source,overall,mid,,28,0.8214285714285714,,noLYM,95.0,0.6918976545842217
resnet50_fitzft,18,source,overall,dark,,12,0.9166666666666666,,noLYM,76.0,0.6770833333333333
resnet50_fitzft,18,simple,stratum,light,KC,16,0.0625,0.5244140625,,,
resnet50_fitzft,18,simple,stratum,light,MEL,3,0.0,0.33854166666666663,,,
resnet50_fitzft,18,simple,stratum,light,OTH,1,0.0,0.1875,,,
resnet50_fitzft,18,simple,stratum,mid,KC,23,0.30434782608695654,0.8436080467229071,,,
resnet50_fitzft,18,simple,stratum,mid,MEL,3,0.0,0.6616915422885572,,,
resnet50_fitzft,18,simple,stratum,mid,LYM,2,0.0,0.3283582089552239,,,
resnet50_fitzft,18,simple,stratum,mid,OTH,2,0.0,0.4701492537313433,,,
resnet50_fitzft,18,simple,stratum,dark,KC,4,0.0,0.81640625,,,
resnet50_fitzft,18,simple,stratum,dark,MEL,5,0.0,0.465625,,,
resnet50_fitzft,18,simple,stratum,dark,LYM,7,0.14285714285714285,0.7879464285714286,,,
resnet50_fitzft,18,simple,stratum,dark,OTH,3,0.3333333333333333,0.7916666666666666,,,
resnet50_fitzft,18,simple,overall,light,,20,0.05,,all,84.0,0.4796875
resnet50_fitzft,18,simple,overall,mid,,30,0.23333333333333334,,all,97.0,0.7661691542288557
resnet50_fitzft,18,simple,overall,dark,,19,0.10526315789473684,,all,83.0,0.709703947368421
resnet50_fitzft,18,simple,overall,light,,20,0.05,,noLYM,84.0,0.4796875
resnet50_fitzft,18,simple,overall,mid,,28,0.25,,noLYM,95.0,0.7974413646055437
resnet50_fitzft,18,simple,overall,dark,,12,0.08333333333333333,,noLYM,76.0,0.6640625
resnet50_fitzft,18,fair,stratum,light,KC,16,0.0625,0.578125,,,
resnet50_fitzft,18,fair,stratum,light,MEL,3,0.0,0.296875,,,
resnet50_fitzft,18,fair,stratum,light,OTH,1,0.0,0.25,,,
resnet50_fitzft,18,fair,stratum,mid,KC,23,0.30434782608695654,0.8513951979234263,,,
resnet50_fitzft,18,fair,stratum,mid,MEL,3,0.0,0.6666666666666666,,,
resnet50_fitzft,18,fair,stratum,mid,LYM,2,0.0,0.26865671641791045,,,
resnet50_fitzft,18,fair,stratum,mid,OTH,2,0.0,0.5,,,
resnet50_fitzft,18,fair,stratum,dark,KC,4,0.75,0.859375,,,
resnet50_fitzft,18,fair,stratum,dark,MEL,5,0.0,0.47500000000000003,,,
resnet50_fitzft,18,fair,stratum,dark,LYM,7,0.42857142857142855,0.7790178571428572,,,
resnet50_fitzft,18,fair,stratum,dark,OTH,3,0.6666666666666666,0.7916666666666667,,,
resnet50_fitzft,18,fair,overall,light,,20,0.05,,all,84.0,0.51953125
resnet50_fitzft,18,fair,overall,mid,,30,0.23333333333333334,,all,97.0,0.7706467661691543
resnet50_fitzft,18,fair,overall,dark,,19,0.42105263157894735,,all,83.0,0.7179276315789473
resnet50_fitzft,18,fair,overall,light,,20,0.05,,noLYM,84.0,0.51953125
resnet50_fitzft,18,fair,overall,mid,,28,0.25,,noLYM,95.0,0.806503198294243
